,post_date,job_family,count_id_indexed
5563,2020-12-18,Security,0.6258
5564,2020-12-18,Skilled Trades,0.6864
5565,2020-12-18,Supply Chain Staff,0.6538
5566,2020-12-18,Unassigned,0.2609
5567,2020-12-19,IT,0.9269
5568,2020-12-19,Customer Service,0.527
5569,2020-12-19,Entertainment and Recreation,0.3155
5570,2020-12-19,Facilities/Constr,0.5298
5571,2020-12-19,Finance/Insurance,0.6981
5572,2020-12-19,Food & Beverage,0.5593
5573,2020-12-19,Healthcare,0.6449
5574,2020-12-19,Hospitality Staff,0.4774
5575,2020-12-19,Human Resources,0.4465
5576,2020-12-19,IT,0.2565
5577,2020-12-19,Manufacturing/Operations Staff,0.549
5578,2020-12-19,Marketing/Advertising,0.7786
5579,2020-12-19,Product Management,0.8437
5580,2020-12-19,Retail Staff,0.5846
5581,2020-12-19,Sales,0.5893
5582,2020-12-19,Security,0.5806
5583,2020-12-19,Skilled Trades,0.6508
5584,2020-12-19,Supply Chain Staff,0.6231
5585,2020-12-19,Unassigned,0.2468
5586,2020-12-20,Healthcare,0.9091
5587,2020-12-20,Customer Service,0.5191
5588,2020-12-20,Entertainment and Recreation,0.3169
5589,2020-12-20,Facilities/Constr,0.5201
5590,2020-12-20,Finance/Insurance,0.689
5591,2020-12-20,Food & Beverage,0.5552
5592,2020-12-20,Healthcare,0.6369
5593,2020-12-20,Hospitality Staff,0.4594
5594,2020-12-20,Human Resources,0.4347
5595,2020-12-20,IT,0.2496
5596,2020-12-20,Manufacturing/Operations Staff,0.5447
5597,2020-12-20,Marketing/Advertising,0.7521
5598,2020-12-20,Product Management,0.8205
5599,2020-12-20,Retail Staff,0.5846
5600,2020-12-20,Sales,0.5669
5601,2020-12-20,Security,0.577
5602,2020-12-20,Skilled Trades,0.6417
5603,2020-12-20,Supply Chain Staff,0.6178
5604,2020-12-20,Unassigned,0.247
5605,2020-12-21,Entertainment and Recreation,0.8514
5606,2020-12-21,Customer Service,0.497
5607,2020-12-21,Entertainment and Recreation,0.3075
5608,2020-12-21,Facilities/Constr,0.476
5609,2020-12-21,Finance/Insurance,0.6317
5610,2020-12-21,Food & Beverage,0.5506
5611,2020-12-21,Healthcare,0.593
5612,2020-12-21,Hospitality Staff,0.4198
5613,2020-12-21,Human Resources,0.3893
5614,2020-12-21,IT,0.2284
5615,2020-12-21,Manufacturing/Operations Staff,0.4882
5616,2020-12-21,Marketing/Advertising,0.6933
5617,2020-12-21,Product Management,0.7427
5618,2020-12-21,Retail Staff,0.5767
5619,2020-12-21,Sales,0.5185
5620,2020-12-21,Security,0.5349
5621,2020-12-21,Skilled Trades,0.5884
5622,2020-12-21,Supply Chain Staff,0.5546
5623,2020-12-21,Unassigned,0.2327
5624,2020-12-22,Food & Beverage,0.7529
5625,2020-12-22,Customer Service,0.4611
5626,2020-12-22,Entertainment and Recreation,0.287
5627,2020-12-22,Facilities/Constr,0.4403
5628,2020-12-22,Finance/Insurance,0.5817
5629,2020-12-22,Food & Beverage,0.5161
5630,2020-12-22,Healthcare,0.5168
5631,2020-12-22,Hospitality Staff,0.3853
5632,2020-12-22,Human Resources,0.3481
5633,2020-12-22,IT,0.2071
5634,2020-12-22,Manufacturing/Operations Staff,0.4403
5635,2020-12-22,Marketing/Advertising,0.6247
5636,2020-12-22,Product Management,0.6809
5637,2020-12-22,Retail Staff,0.5385
5638,2020-12-22,Sales,0.4663
5639,2020-12-22,Security,0.5006
5640,2020-12-22,Skilled Trades,0.5315
5641,2020-12-22,Supply Chain Staff,0.5268
5642,2020-12-22,Unassigned,0.216
5643,2020-12-23,Marketing/Advertising,0.8675
5644,2020-12-23,Customer Service,0.4782
5645,2020-12-23,Entertainment and Recreation,0.3093
5646,2020-12-23,Facilities/Constr,0.4648
5647,2020-12-23,Finance/Insurance,0.6283
5648,2020-12-23,Food & Beverage,0.5128
5649,2020-12-23,Healthcare,0.5631
5650,2020-12-23,Hospitality Staff,0.4102
5651,2020-12-23,Human Resources,0.3815
5652,2020-12-23,IT,0.2178
5653,2020-12-23,Manufacturing/Operations Staff,0.4984
5654,2020-12-23,Marketing/Advertising,0.6492
5655,2020-12-23,Product Management,0.7244
5656,2020-12-23,Retail Staff,0.5335
5657,2020-12-23,Sales,0.4726
5658,2020-12-23,Security,0.5467
5659,2020-12-23,Skilled Trades,0.5936
5660,2020-12-23,Supply Chain Staff,0.571
5661,2020-12-23,Unassigned,0.234
5662,2020-12-24,Healthcare,0.8565
5663,2020-12-24,Customer Service,0.4644
5664,2020-12-24,Entertainment and Recreation,0.3015
5665,2020-12-24,Facilities/Constr,0.437
5666,2020-12-24,Finance/Insurance,0.5883
5667,2020-12-24,Food & Beverage,0.493
5668,2020-12-24,Healthcare,0.5383
5669,2020-12-24,Hospitality Staff,0.402
5670,2020-12-24,Human Resources,0.3603
5671,2020-12-24,IT,0.2001
5672,2020-12-24,Manufacturing/Operations Staff,0.4853
5673,2020-12-24,Marketing/Advertising,0.607
5674,2020-12-24,Product Management,0.7101
5675,2020-12-24,Retail Staff,0.5137
5676,2020-12-24,Sales,0.4545
5677,2020-12-24,Security,0.5176
5678,2020-12-24,Skilled Trades,0.5698
5679,2020-12-24,Supply Chain Staff,0.5306
5680,2020-12-24,Unassigned,0.2213
5681,2020-12-25,Marketing/Advertising,0.7382
5682,2020-12-25,Customer Service,0.4048
5683,2020-12-25,Entertainment and Recreation,0.265
5684,2020-12-25,Facilities/Constr,0.3622
5685,2020-12-25,Finance/Insurance,0.4929
5686,2020-12-25,Food & Beverage,0.4463
5687,2020-12-25,Healthcare,0.4656
5688,2020-12-25,Hospitality Staff,0.3461
5689,2020-12-25,Human Resources,0.319
5690,2020-12-25,IT,0.1628
5691,2020-12-25,Manufacturing/Operations Staff,0.4097
5692,2020-12-25,Marketing/Advertising,0.492
5693,2020-12-25,Product Management,0.6472
5694,2020-12-25,Retail Staff,0.448
5695,2020-12-25,Sales,0.3733
5696,2020-12-25,Security,0.461
5697,2020-12-25,Skilled Trades,0.4824
5698,2020-12-25,Supply Chain Staff,0.4489
5699,2020-12-25,Unassigned,0.1881
5700,2020-12-26,Product Management,0.6975
5701,2020-12-26,Customer Service,0.378
5702,2020-12-26,Entertainment and Recreation,0.2598
5703,2020-12-26,Facilities/Constr,0.3412
5704,2020-12-26,Finance/Insurance,0.4764
5705,2020-12-26,Food & Beverage,0.4156
5706,2020-12-26,Healthcare,0.4481
5707,2020-12-26,Hospitality Staff,0.3294
5708,2020-12-26,Human Resources,0.3164
5709,2020-12-26,IT,0.1535
5710,2020-12-26,Manufacturing/Operations Staff,0.3982
5711,2020-12-26,Marketing/Advertising,0.4577
5712,2020-12-26,Product Management,0.6438
5713,2020-12-26,Retail Staff,0.4176
5714,2020-12-26,Sales,0.35
5715,2020-12-26,Security,0.4422
5716,2020-12-26,Skilled Trades,0.4553
5717,2020-12-26,Supply Chain Staff,0.4195
5718,2020-12-26,Unassigned,0.1796
5719,2020-12-27,Food & Beverage,0.6947
5720,2020-12-27,Customer Service,0.3805
5721,2020-12-27,Entertainment and Recreation,0.2528
5722,2020-12-27,Facilities/Constr,0.3437
5723,2020-12-27,Finance/Insurance,0.4771
5724,2020-12-27,Food & Beverage,0.4153
5725,2020-12-27,Healthcare,0.4434
5726,2020-12-27,Hospitality Staff,0.3419
5727,2020-12-27,Human Resources,0.3197
5728,2020-12-27,IT,0.1546
5729,2020-12-27,Manufacturing/Operations Staff,0.4033
5730,2020-12-27,Marketing/Advertising,0.4742
5731,2020-12-27,Product Management,0.6654
5732,2020-12-27,Retail Staff,0.4106
5733,2020-12-27,Sales,0.3622
5734,2020-12-27,Security,0.4344
5735,2020-12-27,Skilled Trades,0.4533
5736,2020-12-27,Supply Chain Staff,0.4176
5737,2020-12-27,Unassigned,0.1765
5738,2020-12-28,Retail Staff,0.7509
5739,2020-12-28,Customer Service,0.399
5740,2020-12-28,Entertainment and Recreation,0.2561
5741,2020-12-28,Facilities/Constr,0.3832
5742,2020-12-28,Finance/Insurance,0.5243
5743,2020-12-28,Food & Beverage,0.4141
5744,2020-12-28,Healthcare,0.4751
5745,2020-12-28,Hospitality Staff,0.3748
5746,2020-12-28,Human Resources,0.356
5747,2020-12-28,IT,0.1664
5748,2020-12-28,Manufacturing/Operations Staff,0.4583
5749,2020-12-28,Marketing/Advertising,0.5312
5750,2020-12-28,Product Management,0.7236
5751,2020-12-28,Retail Staff,0.4185
5752,2020-12-28,Sales,0.3952
5753,2020-12-28,Security,0.4601
5754,2020-12-28,Skilled Trades,0.5019
5755,2020-12-28,Supply Chain Staff,0.4583
5756,2020-12-28,Unassigned,0.1877
5757,2020-12-29,Customer Service,0.7717
5758,2020-12-29,Customer Service,0.4114
5759,2020-12-29,Entertainment and Recreation,0.2646
5760,2020-12-29,Facilities/Constr,0.4033
5761,2020-12-29,Finance/Insurance,0.5355
5762,2020-12-29,Food & Beverage,0.4391
5763,2020-12-29,Healthcare,0.4902
5764,2020-12-29,Hospitality Staff,0.3927
5765,2020-12-29,Human Resources,0.361
5766,2020-12-29,IT,0.1714
5767,2020-12-29,Manufacturing/Operations Staff,0.4836
5768,2020-12-29,Marketing/Advertising,0.5852
5769,2020-12-29,Product Management,0.7247
5770,2020-12-29,Retail Staff,0.4399
5771,2020-12-29,Sales,0.4155
5772,2020-12-29,Security,0.4849
5773,2020-12-29,Skilled Trades,0.5202
5774,2020-12-29,Supply Chain Staff,0.463
5775,2020-12-29,Unassigned,0.193
5776,2020-12-30,Healthcare,0.6451
5777,2020-12-30,Customer Service,0.4049
5778,2020-12-30,Entertainment and Recreation,0.241
5779,2020-12-30,Facilities/Constr,0.3713
5780,2020-12-30,Finance/Insurance,0.4633
5781,2020-12-30,Food & Beverage,0.4574
5782,2020-12-30,Healthcare,0.3996
5783,2020-12-30,Hospitality Staff,0.3723
5784,2020-12-30,Human Resources,0.3178
5785,2020-12-30,IT,0.1523
5786,2020-12-30,Manufacturing/Operations Staff,0.408
5787,2020-12-30,Marketing/Advertising,0.5559
5788,2020-12-30,Product Management,0.6472
5789,2020-12-30,Retail Staff,0.4452
5790,2020-12-30,Sales,0.4098
5791,2020-12-30,Security,0.4319
5792,2020-12-30,Skilled Trades,0.4459
5793,2020-12-30,Supply Chain Staff,0.4101
5794,2020-12-30,Unassigned,0.1704
5795,2020-12-31,Entertainment and Recreation,0.6555
5796,2020-12-31,Customer Service,0.4144
5797,2020-12-31,Entertainment and Recreation,0.2485
5798,2020-12-31,Facilities/Constr,0.3834
5799,2020-12-31,Finance/Insurance,0.4741
5800,2020-12-31,Food & Beverage,0.4825
5801,2020-12-31,Healthcare,0.396
5802,2020-12-31,Hospitality Staff,0.3773
5803,2020-12-31,Human Resources,0.3227
5804,2020-12-31,IT,0.1556
5805,2020-12-31,Manufacturing/Operations Staff,0.4099
5806,2020-12-31,Marketing/Advertising,0.5648
5807,2020-12-31,Product Management,0.6306
5808,2020-12-31,Retail Staff,0.4687
5809,2020-12-31,Sales,0.4202
5810,2020-12-31,Security,0.4462
5811,2020-12-31,Skilled Trades,0.4637
5812,2020-12-31,Supply Chain Staff,0.4304
5813,2020-12-31,Unassigned,0.1747
5814,2021-01-01,Retail Staff,0.7148
5815,2021-01-01,Customer Service,0.4575
5816,2021-01-01,Entertainment and Recreation,0.2719
5817,2021-01-01,Facilities/Constr,0.4171
5818,2021-01-01,Finance/Insurance,0.5139
5819,2021-01-01,Food & Beverage,0.5391
5820,2021-01-01,Healthcare,0.4314
5821,2021-01-01,Hospitality Staff,0.4197
5822,2021-01-01,Human Resources,0.3465
5823,2021-01-01,IT,0.1647
5824,2021-01-01,Manufacturing/Operations Staff,0.4349
5825,2021-01-01,Marketing/Advertising,0.6117
5826,2021-01-01,Product Management,0.6701
5827,2021-01-01,Retail Staff,0.5245
5828,2021-01-01,Sales,0.4502
5829,2021-01-01,Security,0.4683
5830,2021-01-01,Skilled Trades,0.503
5831,2021-01-01,Supply Chain Staff,0.4904
5832,2021-01-01,Unassigned,0.1899
5833,2021-01-02,IT,0.7319
5834,2021-01-02,Customer Service,0.4725
5835,2021-01-02,Entertainment and Recreation,0.2795
5836,2021-01-02,Facilities/Constr,0.428
5837,2021-01-02,Finance/Insurance,0.5303
5838,2021-01-02,Food & Beverage,0.5736
5839,2021-01-02,Healthcare,0.4432
5840,2021-01-02,Hospitality Staff,0.4321
5841,2021-01-02,Human Resources,0.3535
5842,2021-01-02,IT,0.1699
5843,2021-01-02,Manufacturing/Operations Staff,0.4458
5844,2021-01-02,Marketing/Advertising,0.6309
5845,2021-01-02,Product Management,0.6865
5846,2021-01-02,Retail Staff,0.5436
5847,2021-01-02,Sales,0.4657
5848,2021-01-02,Security,0.4781
5849,2021-01-02,Skilled Trades,0.5141
5850,2021-01-02,Supply Chain Staff,0.5056
5851,2021-01-02,Unassigned,0.1958
5852,2021-01-03,Entertainment and Recreation,0.7384
5853,2021-01-03,Customer Service,0.4775
5854,2021-01-03,Entertainment and Recreation,0.2854
5855,2021-01-03,Facilities/Constr,0.4326
5856,2021-01-03,Finance/Insurance,0.5329
5857,2021-01-03,Food & Beverage,0.5848
5858,2021-01-03,Healthcare,0.446
5859,2021-01-03,Hospitality Staff,0.4333
5860,2021-01-03,Human Resources,0.3594
5861,2021-01-03,IT,0.1723
5862,2021-01-03,Manufacturing/Operations Staff,0.4469
5863,2021-01-03,Marketing/Advertising,0.6372
5864,2021-01-03,Product Management,0.692
5865,2021-01-03,Retail Staff,0.548
5866,2021-01-03,Sales,0.4708
5867,2021-01-03,Security,0.4856
5868,2021-01-03,Skilled Trades,0.5195
5869,2021-01-03,Supply Chain Staff,0.5118
5870,2021-01-03,Unassigned,0.1979
5871,2021-01-04,Customer Service,0.6952
5872,2021-01-04,Customer Service,0.4439
5873,2021-01-04,Entertainment and Recreation,0.261
5874,2021-01-04,Facilities/Constr,0.3912
5875,2021-01-04,Finance/Insurance,0.4758
5876,2021-01-04,Food & Beverage,0.5679
5877,2021-01-04,Healthcare,0.4216
5878,2021-01-04,Hospitality Staff,0.4003
5879,2021-01-04,Human Resources,0.3287
5880,2021-01-04,IT,0.1585
5881,2021-01-04,Manufacturing/Operations Staff,0.3951
5882,2021-01-04,Marketing/Advertising,0.5769
5883,2021-01-04,Product Management,0.6239
5884,2021-01-04,Retail Staff,0.5129
5885,2021-01-04,Sales,0.4371
5886,2021-01-04,Security,0.4556
5887,2021-01-04,Skilled Trades,0.4758
5888,2021-01-04,Supply Chain Staff,0.4727
5889,2021-01-04,Unassigned,0.1818
5890,2021-01-05,Product Management,0.8208
5891,2021-01-05,Customer Service,0.5383
5892,2021-01-05,Entertainment and Recreation,0.3309
5893,2021-01-05,Facilities/Constr,0.498
5894,2021-01-05,Finance/Insurance,0.6229
5895,2021-01-05,Food & Beverage,0.6613
5896,2021-01-05,Healthcare,0.4888
5897,2021-01-05,Hospitality Staff,0.4881
5898,2021-01-05,Human Resources,0.3963
5899,2021-01-05,IT,0.2043
5900,2021-01-05,Manufacturing/Operations Staff,0.5164
5901,2021-01-05,Marketing/Advertising,0.6973
5902,2021-01-05,Product Management,0.7896
5903,2021-01-05,Retail Staff,0.6117
5904,2021-01-05,Sales,0.559
5905,2021-01-05,Security,0.5187
5906,2021-01-05,Skilled Trades,0.6012
5907,2021-01-05,Supply Chain Staff,0.6139
5908,2021-01-05,Unassigned,0.2276
5909,2021-01-06,Manufacturing/Operations Staff,0.885
5910,2021-01-06,Customer Service,0.5775
5911,2021-01-06,Entertainment and Recreation,0.3697
5912,2021-01-06,Facilities/Constr,0.5349
5913,2021-01-06,Finance/Insurance,0.6777
5914,2021-01-06,Food & Beverage,0.6987
5915,2021-01-06,Healthcare,0.5283
5916,2021-01-06,Hospitality Staff,0.5309
5917,2021-01-06,Human Resources,0.4087
5918,2021-01-06,IT,0.2259
5919,2021-01-06,Manufacturing/Operations Staff,0.5596
5920,2021-01-06,Marketing/Advertising,0.7488
5921,2021-01-06,Product Management,0.8542
5922,2021-01-06,Retail Staff,0.6531
5923,2021-01-06,Sales,0.5982
5924,2021-01-06,Security,0.5597
5925,2021-01-06,Skilled Trades,0.6557
5926,2021-01-06,Supply Chain Staff,0.6661
5927,2021-01-06,Unassigned,0.2452
5928,2021-01-07,Healthcare,0.9597
5929,2021-01-07,Customer Service,0.626
5930,2021-01-07,Entertainment and Recreation,0.4081
5931,2021-01-07,Facilities/Constr,0.5919
5932,2021-01-07,Finance/Insurance,0.7548
5933,2021-01-07,Food & Beverage,0.7432
5934,2021-01-07,Healthcare,0.5905
5935,2021-01-07,Hospitality Staff,0.5777
5936,2021-01-07,Human Resources,0.4446
5937,2021-01-07,IT,0.2534
5938,2021-01-07,Manufacturing/Operations Staff,0.6231
5939,2021-01-07,Marketing/Advertising,0.8046
5940,2021-01-07,Product Management,0.9523
5941,2021-01-07,Retail Staff,0.7002
5942,2021-01-07,Sales,0.6478
5943,2021-01-07,Security,0.6124
5944,2021-01-07,Skilled Trades,0.7244
5945,2021-01-07,Supply Chain Staff,0.7362
5946,2021-01-07,Unassigned,0.2714
5947,2021-01-08,Supply Chain Staff,1.0877
5948,2021-01-08,Customer Service,0.6841
5949,2021-01-08,Entertainment and Recreation,0.452
5950,2021-01-08,Facilities/Constr,0.6692
5951,2021-01-08,Finance/Insurance,0.8552
5952,2021-01-08,Food & Beverage,0.7816
5953,2021-01-08,Healthcare,0.661
5954,2021-01-08,Hospitality Staff,0.6231
5955,2021-01-08,Human Resources,0.4896
5956,2021-01-08,IT,0.2933
5957,2021-01-08,Manufacturing/Operations Staff,0.7125
5958,2021-01-08,Marketing/Advertising,0.8969
5959,2021-01-08,Product Management,1.0972
5960,2021-01-08,Retail Staff,0.746
5961,2021-01-08,Sales,0.7367
5962,2021-01-08,Security,0.7113
5963,2021-01-08,Skilled Trades,0.8348
5964,2021-01-08,Supply Chain Staff,0.8133
5965,2021-01-08,Unassigned,0.3048
5966,2021-01-09,Healthcare,1.2174
5967,2021-01-09,Customer Service,0.7557
5968,2021-01-09,Entertainment and Recreation,0.4936
5969,2021-01-09,Facilities/Constr,0.7401
5970,2021-01-09,Finance/Insurance,0.935
5971,2021-01-09,Food & Beverage,0.8357
5972,2021-01-09,Healthcare,0.7366
5973,2021-01-09,Hospitality Staff,0.6823
5974,2021-01-09,Human Resources,0.5326
5975,2021-01-09,IT,0.3259
5976,2021-01-09,Manufacturing/Operations Staff,0.7799
5977,2021-01-09,Marketing/Advertising,0.9835
5978,2021-01-09,Product Management,1.2307
5979,2021-01-09,Retail Staff,0.8084
5980,2021-01-09,Sales,0.8102
5981,2021-01-09,Security,0.8024
5982,2021-01-09,Skilled Trades,0.9296
5983,2021-01-09,Supply Chain Staff,0.9023
5984,2021-01-09,Unassigned,0.3361
5985,2021-01-10,IT,1.2331
5986,2021-01-10,Customer Service,0.766
5987,2021-01-10,Entertainment and Recreation,0.4954
5988,2021-01-10,Facilities/Constr,0.745
5989,2021-01-10,Finance/Insurance,0.9483
5990,2021-01-10,Food & Beverage,0.8429
5991,2021-01-10,Healthcare,0.748
5992,2021-01-10,Hospitality Staff,0.6906
5993,2021-01-10,Human Resources,0.535
5994,2021-01-10,IT,0.3283
5995,2021-01-10,Manufacturing/Operations Staff,0.7803
5996,2021-01-10,Marketing/Advertising,0.991
5997,2021-01-10,Product Management,1.2298
5998,2021-01-10,Retail Staff,0.8202
5999,2021-01-10,Sales,0.817
6000,2021-01-10,Security,0.8066
6001,2021-01-10,Skilled Trades,0.9381
6002,2021-01-10,Supply Chain Staff,0.9092
6003,2021-01-10,Unassigned,0.3398
6004,2021-01-11,Retail Staff,1.3017
6005,2021-01-11,Customer Service,0.8678
6006,2021-01-11,Entertainment and Recreation,0.5703
6007,2021-01-11,Facilities/Constr,0.8129
6008,2021-01-11,Finance/Insurance,1.0532
6009,2021-01-11,Food & Beverage,0.9802
6010,2021-01-11,Healthcare,0.7969
6011,2021-01-11,Hospitality Staff,0.7727
6012,2021-01-11,Human Resources,0.5854
6013,2021-01-11,IT,0.356
6014,2021-01-11,Manufacturing/Operations Staff,0.8471
6015,2021-01-11,Marketing/Advertising,1.1112
6016,2021-01-11,Product Management,1.3319
6017,2021-01-11,Retail Staff,0.9468
6018,2021-01-11,Sales,0.8951
6019,2021-01-11,Security,0.8707
6020,2021-01-11,Skilled Trades,1.0045
6021,2021-01-11,Supply Chain Staff,1.0049
6022,2021-01-11,Unassigned,0.3805
6023,2021-01-12,Human Resources,1.2512
6024,2021-01-12,Customer Service,0.8162
6025,2021-01-12,Entertainment and Recreation,0.5333
6026,2021-01-12,Facilities/Constr,0.7523
6027,2021-01-12,Finance/Insurance,0.9703
6028,2021-01-12,Food & Beverage,0.9272
6029,2021-01-12,Healthcare,0.7743
6030,2021-01-12,Hospitality Staff,0.7247
6031,2021-01-12,Human Resources,0.5687
6032,2021-01-12,IT,0.3375
6033,2021-01-12,Manufacturing/Operations Staff,0.7752
6034,2021-01-12,Marketing/Advertising,1.0419
6035,2021-01-12,Product Management,1.2588
6036,2021-01-12,Retail Staff,0.8838
6037,2021-01-12,Sales,0.8288
6038,2021-01-12,Security,0.8336
6039,2021-01-12,Skilled Trades,0.9484
6040,2021-01-12,Supply Chain Staff,0.9385
6041,2021-01-12,Unassigned,0.3578
6042,2021-01-13,Customer Service,1.2571
6043,2021-01-13,Customer Service,0.7996
6044,2021-01-13,Entertainment and Recreation,0.5193
6045,2021-01-13,Facilities/Constr,0.7462
6046,2021-01-13,Finance/Insurance,0.9611
6047,2021-01-13,Food & Beverage,0.9044
6048,2021-01-13,Healthcare,0.7725
6049,2021-01-13,Hospitality Staff,0.6984
6050,2021-01-13,Human Resources,0.5844
6051,2021-01-13,IT,0.3373
6052,2021-01-13,Manufacturing/Operations Staff,0.7737
6053,2021-01-13,Marketing/Advertising,1.0239
6054,2021-01-13,Product Management,1.2422
6055,2021-01-13,Retail Staff,0.8546
6056,2021-01-13,Sales,0.8158
6057,2021-01-13,Security,0.8236
6058,2021-01-13,Skilled Trades,0.9424
6059,2021-01-13,Supply Chain Staff,0.9321
6060,2021-01-13,Unassigned,0.3564
6061,2021-01-14,Hospitality Staff,1.2478
6062,2021-01-14,Customer Service,0.7871
6063,2021-01-14,Entertainment and Recreation,0.5108
6064,2021-01-14,Facilities/Constr,0.7362
6065,2021-01-14,Finance/Insurance,0.9434
6066,2021-01-14,Food & Beverage,0.8812
6067,2021-01-14,Healthcare,0.7659
6068,2021-01-14,Hospitality Staff,0.6692
6069,2021-01-14,Human Resources,0.5883
6070,2021-01-14,IT,0.3338
6071,2021-01-14,Manufacturing/Operations Staff,0.7678
6072,2021-01-14,Marketing/Advertising,1.0034
6073,2021-01-14,Product Management,1.2244
6074,2021-01-14,Retail Staff,0.8208
6075,2021-01-14,Sales,0.8135
6076,2021-01-14,Security,0.8154
6077,2021-01-14,Skilled Trades,0.9359
6078,2021-01-14,Supply Chain Staff,0.9182
6079,2021-01-14,Unassigned,0.3519
6080,2021-01-15,Finance/Insurance,1.2181
6081,2021-01-15,Customer Service,0.7847
6082,2021-01-15,Entertainment and Recreation,0.502
6083,2021-01-15,Facilities/Constr,0.7085
6084,2021-01-15,Finance/Insurance,0.9148
6085,2021-01-15,Food & Beverage,0.8814
6086,2021-01-15,Healthcare,0.756
6087,2021-01-15,Hospitality Staff,0.6682
6088,2021-01-15,Human Resources,0.5877
6089,2021-01-15,IT,0.3256
